1190738||Atropine/Difenoxin (Oral Pill)|0.025-1 mg
1190740|1190738|MOTOFEN (Oral Pill)|0.025-1 mg
1190748||Atropine/Edrophonium (Injectable)|0.14-10 mg/ml
1190750|1190748|ENLON-PLUS (Injectable)|0.14-10 mg/ml
1190776||Atropine (Injectable)|0.4 mg/ml
1190783||Atropine (Oral Pill)|0.6 mg
1190793||Atropine (Injectable)|0.8 mg/ml
1190795||Atropine (Injectable)|1 mg/ml
1190808||Dextromethorphan (Oral Liquid)|20 mg/5ml
1190814|1190808|ENTEX S (Oral Liquid)|4 mg/ml
1190916|807277|TENIVAC (Injectable)|4-10 unt/ml
1190919|807273|TENIVAC (Injectable)|4-10 unt/ml
1190931||Acetaminophen/Dexbrompheniramine (Oral Pill)|650-2 mg
1190953||Testosterone (Transdermal)|0.0833 mg/hr
1190955|1190953|ANDRODERM (Transdermal)|0.0833 mg/hr
1190957|313233|ANDRODERM (Transdermal)|0.167 mg/hr
1191013||Proparacaine (Ophthalmic)|0.50%
1191026|1191013|ALCAINE (Ophthalmic)|0.50%
1191056|199450|ONFI (Oral Pill)|10 mg
1191058|246172|ONFI (Oral Pill)|20 mg
1191126||Edrophonium (Injectable)|10 mg/ml
1191128|1191126|ENLON (Injectable)|10 mg/ml
1191138||DOXOrubicin (Injectable)|2 mg/ml
1191185||Penbutolol (Oral Pill)|20 mg
1191210||Dog hair extract/Short ragweed pollen extract (Injectable)|50-800 var units
1191222||Naloxone (Injectable)|0.4 mg/ml
1191234||Naloxone (Injectable)|0.4 mg/ml
1191250||Naloxone (Injectable)|1 mg/ml
1191256||Fluocinolone (Topical)|0.03%
1191260|1191256|SYNALAR (Topical)|0.03%
1191262||Fluocinolone/Hydroquinone/Tretinoin (Topical)|0.01-4-0.05%
1191264|1191262|TRI-LUMA (Topical)|0.01-4-0.05%
1191265||Fluocinolone (Shampoo)|0.01%
1191267|1191265|CAPEX (Shampoo)|0.01%
1191299||Fluocinolone (Otic)|0.01%
1191301|1191299|DERMOTIC (Otic)|0.01%
1191302||Fluocinolone (Topical)|0.01%
1191307||Fluocinolone (Topical)|0.01%
1191309|1191307|DERMA-SMOOTHE FS (Topical)|0.01%
1191310||Fluocinolone (Topical)|0.01%
1191313|1191310|SYNALAR (Topical)|0.01%
1191315||Fluocinolone (Topical)|0.03%
1191319|1191315|SYNALAR (Topical)|0.03%
1191323||Fluocinolone (Implant)|0.59 mg
1191325|1191323|RETISERT (Implant)|0.59 mg
1191341|252062|PEDIA-LAX LIQUID GLYCERIN SUPPOSITORIES (Rectal)|1,000 mg
1191357|860605|FERAHEME (Injectable)|30 mg/ml
1191359||Fluocinolone/Neomycin (Topical)|0.025-0.5%
1191371||Fluocinolone (Topical)|0.01%
1191376||Aloe Polysaccharide/Hydrocortisone/Iodoquinol (Topical)|1-2-1%
1191394|1191376|ALCORTIN A (Topical)|1-2-1%
1191414|544118|ALCORTIN (Topical)|2-1%
1191508||Bupivacaine liposome (Injectable)|13.3 mg/ml
1191513|1191508|EXPAREL (Injectable)|13.3 mg/ml
1191661||Dextromethorphan/guaiFENesin/Pseudoephedrine (Pack)|mixed
1191663|1191661|ENTEX PAC (Pack)|mixed
1191716|392038|NEUTRAMAXX (Toothpaste)|1.10%
1191769||Cellulose (Oral Powder)|3 g
1191772|1191769|UNIFIBER (Oral Powder)|3 g
1192430||Inulin (Chewable)|1,500 mg
1192477||Brompheniramine/Pseudoephedrine (Oral Pill)|4-60 mg
1192496||Docosahexaenoate/Eicosapentaenoate (Oral Pill)|253-647 mg
1192505||Benzethonium/Benzocaine (Topical)|0.2-10%
1192508||Oxyquinoline (Topical)|1%
1192516||Benzethonium/Benzocaine/Menthol (Topical)|0.2-10-0.33%
1192685||Chlophedianol/Phenylephrine/Pyrilamine (Oral Liquid)|12.5-5-12.5 mg/5ml
1192737|997501|WAL-FEX (Oral Pill)|60 mg
1192745||Menthol (Topical)|3.70%
1192748||Menthol (Oral Lozenge)|3.2 mg
1192754||Bermuda grass pollen extract/Timothy grass pollen extract (Injectable)|2,000-20,000 bau/ml
1192820||Horse hair extract/Horse skin extract (Injectable)|25-25 mg/ml
1192833||Cat Hair Extract/Dog hair extract (Injectable)|400-10 var units
1192858||Hyaluronate (Injectable)|12 mg/ml
1192860|1192858|AMVISC (Injectable)|12 mg/ml
1192861||Hyaluronate (Injectable)|16 mg/ml
1192862|1192861|AMVISC (Injectable)|16 mg/ml
1192923|1190184|ENEMEEZ (Rectal)|5.66%
1192959|1192477|LODRANE D (Oral Pill)|4-60 mg
1192984||Benzocaine/Docusate (Rectal)|20-283 mg/5ml
1192986|1192984|ENEMEEZ PLUS (Rectal)|0.4-5.66%
1193018||Longleaf pine pollen extract (Injectable)|40,000 unt/ml
1193022||Scrub pine pollen extract (Injectable)|40,000 unt/ml
1193026||Eastern sycamore pollen extract (Injectable)|40,000 unt/ml
1193037||Cholecalciferol/Folic Acid/Omega-3 Acid Ethyl Esters (USP)/Phytosterols/Pyridoxine/Vitamin B 12 (Oral Pill)|1,000-1-500-200-12.5-0.5 var units
1193046|1193037|ANIMI-3 WITH VITAMIN D (Oral Pill)|1,000-1-500-200-12.5-0.5 var units
1193047||Isopropyl Alcohol (Topical)|71.50%
1193102||Folic Acid/Omega-3 Acid Ethyl Esters (USP)/Phytosterols/Pyridoxine/Vitamin B 12 (Oral Pill)|1-500-200-12.5-0.5 mg
1193105||Chlorcyclizine/Phenylephrine (Chewable)|12.5-5 mg
1193111|1193105|DALLERGY REFORMULATED NOV 2011 (Chewable)|12.5-5 mg
1193120|1193102|ANIMI-3 (Oral Pill)|1-500-200-12.5-0.5 mg
1193240|248389|ZOOBY FLUORIDE FOAM (Oral Foam)|2.72%
1193293||Acetaminophen/Chlorpheniramine/Phenylephrine (Oral Pill)|325-4-10 mg
1193312|240651|NEOSPORIN MOISTURIZING (Topical)|1%
1193331||Ruxolitinib (Oral Pill)|10 mg
1193337|1193331|JAKAFI (Oral Pill)|10 mg
1193339||Ruxolitinib (Oral Pill)|5 mg
1193341|1193339|JAKAFI (Oral Pill)|5 mg
1193343||Ruxolitinib (Oral Pill)|15 mg
1193345|1193343|JAKAFI (Oral Pill)|15 mg
1193347||Ruxolitinib (Oral Pill)|20 mg
1193349|1193347|JAKAFI (Oral Pill)|20 mg
1193351||Ruxolitinib (Oral Pill)|25 mg
1193353|1193351|JAKAFI (Oral Pill)|25 mg
1193358||levETIRAcetam (Injectable)|10 mg/ml
1193360||levETIRAcetam (Injectable)|15 mg/ml
1193362||levETIRAcetam (Injectable)|5 mg/ml
1232082||Rivaroxaban (Oral Pill)|15 mg
1232084|1232082|XARELTO (Oral Pill)|15 mg
1232086||Rivaroxaban (Oral Pill)|20 mg
1232088|1232086|XARELTO (Oral Pill)|20 mg
1232104||Zinc Oxide (Topical)|10%
1232113||morphine (Injectable)|15 mg/ml
1232154||Aflibercept (Injectable)|40 mg/ml
1232159|1232154|EYLEA (Injectable)|40 mg/ml
1232168|416207|FAST FREEZE (Topical)|0.2-3.5%
1232190|150889|ERWINAZE (Injectable)|10,000 unt
1232194||Zolpidem (Sublingual)|1.75 mg
1232200|1232194|INTERMEZZO (Sublingual)|1.75 mg
1232202||Zolpidem (Sublingual)|3.5 mg
1232204|1232202|INTERMEZZO (Sublingual)|3.5 mg
1232418|992413|ONMEL (Oral Pill)|200 mg
1232565||Black cottonwood pollen extract (Injectable)|100 mg/ml
1232567||Black cottonwood pollen extract (Injectable)|10,000 unt/ml
1232570||Black cottonwood pollen extract (Injectable)|20,000 unt/ml
1232574||Interferon Alfa-2b (Injectable)|18,000,000 unt
1232576||Coast live oak pollen extract (Injectable)|40,000 unt/ml
1232580||Gambels oak pollen extract (Injectable)|40,000 unt/ml
1232582||Valley oak pollen extract (Injectable)|10,000 unt/ml
1232585||buPROPion XR (Oral Pill)|450 mg
1232591|1232585|FORFIVO XR (Oral Pill)|450 mg
1232595||Valley oak pollen extract (Injectable)|20,000 unt/ml
1232597||Valley oak pollen extract (Injectable)|40,000 unt/ml
1232599||Black oak pollen extract (Injectable)|40,000 unt/ml
1232601||Live oak pollen extract (Injectable)|40,000 unt/ml
1232608||Pale dock pollen extract (Injectable)|50 mg/ml
1232614||Pepper tree pollen extract (Injectable)|40,000 unt/ml
1232641||Broadleaf cattail pollen extract (Injectable)|50 mg/ml
1232642||Calamine/DiphenhydrAMINE (Topical)|14-2%
1232646|1050077|DERMAREST ANTI-ITCH (Topical)|2%
1232651||Phenylephrine (Injectable)|10 mg/ml
1232653|1666372|NEO-SYNEPHRINE (Injectable)|10 mg/ml
1232705||Glycerin/Hypromellose/Polyethylene Glycol 400/Tetrahydrozoline (Ophthalmic)|0.2-0.36-1-0.05%
1232707|1232705|VISINE MAXIMUM REDNESS RELIEF (Ophthalmic)|0.2-0.36-1-0.05%
1232712||Tetrahydrozoline (Nasal)|0.05%
1232714|1232712|TYZINE (Nasal)|0.05%
1232716||Tetrahydrozoline (Nasal)|0.10%
1232718|1232716|TYZINE (Nasal)|0.10%
1232719||Tetrahydrozoline (Nasal)|0.10%
1232720|1232719|TYZINE (Nasal)|0.10%
1233031||Cholecalciferol (Chewable)|2,000 unt
1233032||Cholecalciferol (Chewable)|5,000 unt
1233196||Menthol (Topical)|1.25%
1233201|1233196|NUMOTIZINE (Topical)|1.25%
1233208|1052684|ECZEMIN (Topical)|1%
1233297|309714|TEARS RENEWED (Ophthalmic)|0.1-0.3%
1233546||Acetaminophen/Dextromethorphan/Doxylamine/Phenylephrine (Pack)|mixed
1233575||Acetaminophen/DiphenhydrAMINE/Phenylephrine (Oral Pill)|325-12.5-5 mg
1233607||Calcium Carbonate/Cholecalciferol (Oral Pill)|1,250-600 var units
1233622|1670387|BEBULIN (Injectable)|1 unt
1233623||Capsaicin/Menthol (Topical)|0.025-2%
1233662|1020477|COMPOZ (Oral Pill)|50 mg
1233664||Ergocalciferol (Oral Pill)|2,000 unt
1233692|1232642|IVAREST (Topical)|14-2%
1233694||Calamine/Pramoxine (Topical)|3-1%
1233698||Calamine/Pramoxine (Topical)|3-1%
1233709||cloNIDine (Oral Pill)|0.15 mg
1233711|1661208|ARALAST (Injectable)|1 mg
1233712||Lutein (Oral Pill)|6 mg
1233718|198742|PERCOGESIC BACKACHE (Oral Pill)|580 mg
1233729|315213|FLURA-LOZ (Chewable)|2.2 mg
1233767|616343|PERCY MEDICINE (Oral Liquid)|525 mg/5ml
1233850|748798|VESTURA (Pack)|mixed
1233862|831877|PHOS-FLUR (Mouthwash)|2.2 mg/5ml
1233882||Dihydroergotamine (Oral Pill)|2.5 mg
1234236||Alprostadil (Injectable)|0.01 mg/ml
1234238|1234236|EDEX (Injectable)|10 mcg/ml
1234239||Alprostadil (Injectable)|0.02 mg/ml
1234240|1234239|EDEX (Injectable)|20 mcg/ml
1234241||Alprostadil (Injectable)|0.04 mg/ml
1234242|1234241|EDEX (Injectable)|40 mcg/ml
1234256||Labetalol (Injectable)|5 mg/ml
1234317||Hydrocortisone/Pramoxine (Topical)|1-1%
1234322|1234317|PRAMOSONE (Topical)|1-1%
1234328||Coenzyme Q10/Red yeast rice (Oral Pill)|25-600 mg
1234333||Hydrocortisone/Pramoxine (Topical)|2.5-1%
1234338|1234333|PRAMOSONE (Topical)|2.5-1%
1234339||Dimethicone/Pramoxine (Topical)|2-1%
1234386||Dextromethorphan/Doxylamine (Oral Liquid)|15-6.255 mg/15ml
1234393||Hydrocortisone/Pramoxine (Topical)|1-1%
1234396|1234393|PRAMOSONE (Topical)|1-1%
1234466|996520|CHERACOL D (Oral Liquid)|10-100 mg/5ml
1234473||Dextromethorphan/guaiFENesin (Oral Liquid)|15-100 mg/5ml
1234482||Ascorbic Acid/Cholecalciferol/Niacin/Riboflavin/Sodium Fluoride/Thiamine/Vitamin A/Vitamin B 12/Vitamin B6/Vitamin E (Oral Liquid)|35-400-8-0.6-0.55-0.5-1,500-0.002-0.4-5 var units
1234493||Diclofenac (Oral Pill)|100 mg
1234506||Hydrocortisone/Pramoxine (Topical)|2.5-1%
1234509|1234506|PRAMOSONE (Topical)|2.5-1%
1234512||Hydrocortisone/Pramoxine (Topical)|2.5-1%
1234514|1234512|PRAMOSONE (Topical)|2.5-1%
1234519|1116499|PRAMOSONE (Topical)|1-1%
1234532||Calamine/Pramoxine (Topical)|8-1%
1234533|1234532|CALADRYL (Topical)|8-1%
1234539|1234532|CALAGESIC (Topical)|8-1%
1234546||Pramoxine/Zinc Acetate (Topical)|1-0.1%
1234549|1234546|CALLERGY CLEAR (Topical)|1-0.1%
1234552|1234546|CALADRYL CLEAR (Topical)|1-0.1%
1234563||Phenylephrine (Nasal)|1%
1234569|1087043|NEO-SYNEPHRINE (Nasal)|1%
1234571||Phenylephrine (Ophthalmic)|10%
1234576||Phenylephrine (Nasal)|0.25%
1234578|1234576|NEO-SYNEPHRINE (Nasal)|0.25%
1234579||Phenylephrine (Ophthalmic)|2.50%
1234584||Phenylephrine (Nasal)|0.50%
1234585|1234584|NEO-SYNEPHRINE (Nasal)|0.50%
1234872||Aspirin/Caffeine/Dihydrocodeine (Oral Pill)|356.4-30-16 mg
1234941||Chlorpheniramine/Dihydrocodeine/Phenylephrine (Oral Liquid)|2-3-7.5 mg/5ml
1234957|1234941|COLDCOUGH PD (Oral Liquid)|2-3-7.5 mg/5ml
1234976|1234872|SYNALGOS-DC (Oral Pill)|356.4-30-16 mg
1234995||Rocuronium (Injectable)|10 mg/ml
1235022|1012081|BAND-AID HURT-FREE (Topical)|0.13-2%
1235042|1013114|MILLIPRED DP 6 DAY (Pack)|mixed
1235049||Hydrocortisone/Pramoxine (Rectal)|1-1%
1235144||Azilsartan/Chlorthalidone (Oral Pill)|40-12.5 mg
1235150|1235144|EDARBYCLOR (Oral Pill)|40-12.5 mg
1235151||Azilsartan/Chlorthalidone (Oral Pill)|40-25 mg
1235157|1235151|EDARBYCLOR (Oral Pill)|40-25 mg
1235200||Glycerin/Naphazoline (Ophthalmic)|0.5-0.03%
1235247||Lurasidone (Oral Pill)|20 mg
1235249|1235247|LATUDA (Oral Pill)|20 mg
1235262|259196|SOOTHE NIGHT TIME (Ophthalmic)|20-80%
1235267|810096|CAMRESELO 91 DAY (Pack)|mixed
1235389||Ascorbic Acid/Folic Acid/Niacin/Riboflavin/Sodium Fluoride/Thiamine/Vitamin A/Vitamin B 12/Vitamin B6/Vitamin D/Vitamin E (Chewable)|60-0.3-13.5-1.2-0.55-1.05-2,500-0.0045-1.05-400-15 var units
1235391||Hydroquinone (Topical)|4%
1235467|795070|CEPACOL SORE THROAT PAIN RELIEF (Oral Lozenge)|15-2.1 mg
1235472|858664|CEPACOL SORE THROAT PAIN RELIEF (Oral Lozenge)|15-2.6 mg
1235477|824574|CEPACOL SORE THROAT PAIN RELIEF (Oral Lozenge)|15-3.6 mg
1235490|855162|CEPACOL SORE THROAT PAIN RELIEF (Oral Lozenge)|15-4 mg
1235569||Polyvinyl Alcohol/Povidone/Tetrahydrozoline (Ophthalmic)|0.005-6-0.5 var units
1235588||Raltegravir (Chewable)|100 mg
1235591|1235588|ISENTRESS (Chewable)|100 mg
1235593||Raltegravir (Chewable)|25 mg
1235595|1235593|ISENTRESS (Chewable)|25 mg
1235753||Capsaicin/Menthol/Methyl salicylate (Topical)|0.05-7-20%
1235758|1235753|MEDROX (Topical)|0.05-7-20%
1235861||Chlorcyclizine/Pseudoephedrine (Oral Pill)|25-60 mg
1235862||Chlorcyclizine/Codeine/Pseudoephedrine (Oral Liquid)|12.5-9-30 mg/5ml
1235867|749852|DASETTA 7/7/7 28 DAY (Pack)|mixed
1235874|749736|PHILITH 28 DAY (Pack)|mixed
1236013||Ubiquinol (Oral Pill)|100 mg
1236048||DiphenhydrAMINE/Phenylephrine (Oral Liquid)|6.25-2.5 mg/5ml
1236087||Benzydamine (Topical)|0.15%
1236089||Benzydamine (Oral Lozenge)|3 mg
1236091||Benzydamine (Topical)|3%
1236098||Benzydamine (Topical)|3%
1236104||Benzydamine (Topical)|5%
1236207|1234386|NYQUIL COUGH (Oral Liquid)|15-6.255 mg/15ml
1236239||Dihydrocodeine (Oral Pill)|60 mg
1236277||Mineral Oil/Mineral Oil, Light (Ophthalmic)|0.5-0.5%
1236419||Acetaminophen/Dextromethorphan/Pseudoephedrine (Oral Pill)|250-10-30 mg
1236435||Acetaminophen/Dextromethorphan/Pseudoephedrine (Oral Pill)|325-15-30 mg
1236451||Chlophedianol/Chlorcyclizine (Oral Pill)|25-25 mg
1236463||Vitamin A/Vitamin D (Oral Liquid)|1,000-100 unt/ml
1236628||Darunavir (Oral Liquid)|100 mg/ml
1236632|1236628|PREZISTA (Oral Liquid)|100 mg/ml
1236649||Bifidobacterium bifidum/Bifidobacterium longum (Oral Pill)|9,000,000,000-1,000,000,000 unt
1236655|1236649|FLORAJEN BIFIDOBLEND (Oral Pill)|9,000,000,000-1,000,000,000 unt
1236666|1150101|FLORAJEN3 (Oral Pill)|6,000,000,000-1,500,000,000-7,500,000,000 unt
1236710||Chlophedianol/Chlorcyclizine (Oral Liquid)|12.5-12.5 mg/5ml
1236716|1235861|STAHIST AD (Oral Pill)|25-60 mg
1237023|637121|THERASTAT (Oral Lozenge)|6.5 mg
1237025|253015|THERASTAT (Oral Lozenge)|7 mg
1237030|836284|THORACOL (Oral Lozenge)|9.1 mg
1237050||fentaNYL (Mucosal)|100 mcg/spray
1237055|1237050|SUBSYS (Mucosal)|100 mcg/spray
1237057||fentaNYL (Mucosal)|200 mcg/spray
1237059|1237057|SUBSYS (Mucosal)|200 mcg/spray
1237060||fentaNYL (Mucosal)|400 mcg/spray
1237062|1237060|SUBSYS (Mucosal)|400 mcg/spray
1237064||fentaNYL (Mucosal)|600 mcg/spray
1237066|1237064|SUBSYS (Mucosal)|600 mcg/spray
1237068||fentaNYL (Mucosal)|800 mcg/spray
1237070|1237068|SUBSYS (Mucosal)|800 mcg/spray
1237110||Acetaminophen/Dextromethorphan/Doxylamine/Pseudoephedrine (Oral Liquid)|500-15-6.255-30 mg/15ml
1241471||Carboxymethylcellulose/Glycerin/Polysorbate 80 (Ophthalmic)|0.5-1-0.5%
1241492|1235391|NEOVA COMPLEX HQ PLUS (Topical)|4%
1241674||Dextromethorphan/guaiFENesin/Pseudoephedrine (Oral Liquid)|2.5-25-7.5 mg/ml
1241764||Bifidobacterium animalis/Bifidobacterium bifidum/Lactobacillus acidophilus/Lactobacillus casei rhamnosus (Oral Pill)|3,500,000,000-1,000,000,000-1,000,000,000-500,000,000 unt
1241769||Lutein/Zeaxanthin (Oral Pill)|40-1.6 mg
1241785||Melatonin/Pyridoxine XR (Oral Pill)|5-10 mg
1241788||Lactobacillus acidophilus (Oral Pill)|20,000,000,000 unt
1241796||Cupric oxide/Folic Acid/Niacinamide/Zinc Oxide (Oral Pill)|1.5-0.5-750-25 mg
1241829||Acetaminophen/Phenylephrine/Pyrilamine (Oral Pill)|325-5-25 mg
1241896||Niacin/Pantothenic Acid/Riboflavin/Thiamine/Vitamin B 12/Vitamin B6 (Oral Pill)|15-5-2-2-0.002-2 mg
1241901|748832|MYZILRA 28 DAY (Pack)|mixed
1242042|1190931|DOLOGEN (Oral Pill)|650-2 mg
1242088|1046631|DIABETIC TUSSIN DM (Oral Liquid)|10-200 mg/5ml
1242106|861493|DEMEROL (Injectable)|100 mg/ml
1242114|996520|DIABETIC TUSSIN DM (Oral Liquid)|10-100 mg/5ml
1242123|485291|CEPASTAT (Oral Lozenge)|29 mg
1242125|282708|CEPASTAT (Oral Lozenge)|14.5 mg
1242131||Glucarpidase (Injectable)|1,000 unt
1242136|1242131|VORAXAZE (Injectable)|1,000 unt
1242231||Lenalidomide (Oral Pill)|2.5 mg
1242233|1242231|REVLIMID (Oral Pill)|2.5 mg
1242330|1241788|FLORAJEN (Oral Pill)|20,000,000,000 unt
1242391|1117562|CLARITIN-D XR (Oral Pill)|10-240 mg
1242397|1117562|WAL-ITIN D XR (Oral Pill)|10-240 mg
1242399||Loratadine/Pseudoephedrine XR (Oral Pill)|5-120 mg
1242401|1242399|ALAVERT D XR (Oral Pill)|5-120 mg
1242404|636360|CARDURA XR (Oral Pill)|4 mg
1242406|1242399|CLARITIN-D XR (Oral Pill)|5-120 mg
1242408|636361|CARDURA XR (Oral Pill)|8 mg
1242502||Acetaminophen/Dextromethorphan/Doxylamine/Phenylephrine (Oral Liquid)|500-15-6.255-5 mg/15ml
1242503|861494|DEMEROL (Injectable)|25 mg/ml
1242558|1235862|STATUSS GREEN REFORMULATED JAN 2012 (Oral Liquid)|12.5-9-30 mg/5ml
1242587||Doxylamine (Oral Liquid)|6.25 mg/5ml
1242611|197843|MYORISAN (Oral Pill)|10 mg
1242613|197844|MYORISAN (Oral Pill)|20 mg
1242615|197845|MYORISAN (Oral Pill)|40 mg
1242617|1234995|ZEMURON (Injectable)|10 mg/ml
1242618||Acetaminophen/Doxylamine/Salicylamide (Oral Pill)|250-25-150 mg
1242631|827406|CEM-UREA (Topical)|45%
1242705|1046985|NULEV (Oral Disintegrating)|0.125 mg
1242786|749858|ALYACEN 1/35 (Pack)|mixed
1242787|749852|ALYACEN 7/7/7 (Pack)|mixed
1242810||Ingenol mebutate (Topical)|0.05%
1242815|1242810|PICATO (Topical)|0.05%
1242817||Ingenol mebutate (Topical)|0.02%
1242819|1242817|PICATO (Topical)|0.02%
1242963||Exenatide (Injectable)|2 mg
1242968|1242963|BYDUREON (Injectable)|2 mg
1242992||Vismodegib (Oral Pill)|150 mg
1242998|1242992|ERIVEDGE (Oral Pill)|150 mg
1243004||Axitinib (Oral Pill)|1 mg
1243010|1243004|INLYTA (Oral Pill)|1 mg
1243012||Axitinib (Oral Pill)|5 mg
1243014|1243012|INLYTA (Oral Pill)|5 mg
1243020||Linagliptin/metFORMIN (Oral Pill)|2.5-1,000 mg
1243026|1243020|JENTADUETO (Oral Pill)|2.5-1,000 mg
1243027||Linagliptin/metFORMIN (Oral Pill)|2.5-500 mg
1243033|1243027|JENTADUETO (Oral Pill)|2.5-500 mg
1243034||Linagliptin/metFORMIN (Oral Pill)|2.5-850 mg
1243040|1243034|JENTADUETO (Oral Pill)|2.5-850 mg
1243046||Ivacaftor (Oral Pill)|150 mg
1243052|1243046|KALYDECO (Oral Pill)|150 mg
1243227||Tenofovir disoproxil (Oral Pill)|250 mg
1243229|1243227|VIREAD (Oral Pill)|250 mg
1243324||Tenofovir disoproxil (Oral Pill)|150 mg
1243326|1243324|VIREAD (Oral Pill)|150 mg
1243328||Tenofovir disoproxil (Oral Pill)|200 mg
1243330|1243328|VIREAD (Oral Pill)|200 mg
1243343||Tenofovir disoproxil (Oral Powder)|4%
1243346|1243343|VIREAD (Oral Powder)|4%
1243364|994831|OS-CAL 500 WITH D (Chewable)|1,250-600 var units
1243393|1233607|OS-CAL 500 WITH D (Oral Pill)|1,250-600 var units
1243415|809536|OS-CAL 500 WITH D (Oral Pill)|1,250-200 var units
1243439|1148399|MAPAP XR (Oral Pill)|650 mg
1243440|1148399|TYLENOL XR (Oral Pill)|650 mg
1243480|543873|FEM PH (Vaginal)|0.9-0.025%
1243485|1111440|DIMETAPP LONG ACTING COUGH PLUS COLD (Oral Liquid)|1-7.5 mg/5ml
1243493|1111440|ROBITUSSIN PEDIATRIC COUGH & COLD LA (Oral Liquid)|1-7.5 mg/5ml
1243572|1090443|ACTIFED COLD & ALLERGY (Oral Pill)|4-10 mg
1243577||Balsalazide (Oral Pill)|1,100 mg
1243583|1243577|GIAZO (Oral Pill)|1,100 mg
1243585||Flurbiprofen (Ophthalmic)|0.03%
1243587|1243585|OCUFEN (Ophthalmic)|0.03%
1243679||Acetaminophen/guaiFENesin/Phenylephrine (Oral Pill)|325-200-5 mg
1243769||Thrombin (Topical)|2,000 unt/ml
1243771|1243769|THROMBIN-JMI (Topical)|2,000 unt/ml
1243786|757669|THROMBIN-JMI (Nasal)|2,000 unt/ml
1243827||metFORMIN/sitaGLIPtin XR (Oral Pill)|1,000-100 mg
1243833|1243827|JANUMET XR (Oral Pill)|1,000-100 mg
1243842||metFORMIN/sitaGLIPtin XR (Oral Pill)|1,000-50 mg
1243843|1243842|JANUMET XR (Oral Pill)|1,000-50 mg
1243846||metFORMIN/sitaGLIPtin XR (Oral Pill)|500-50 mg
1243848|1243846|JANUMET XR (Oral Pill)|500-50 mg
1243888||Cobamamide/Vitamin B 12 (Sublingual)|0.1-6 mg
1244008||Ascorbic Acid/Cholecalciferol/Ferrous sulfate/Sodium Fluoride/Vitamin A (Oral Liquid)|35-400-10-1,500-0.55 var units
1244060||Methylnaltrexone (Injectable)|20 mg/ml
1244062|1244060|RELISTOR (Injectable)|20 mg/ml
1244063||Methylnaltrexone (Injectable)|20 mg/ml
1244064|1244063|RELISTOR (Injectable)|20 mg/ml
1244146||Pyridoxine/Thiamine/Vitamin B 12 (Oral Pill)|100-100-0.2 mg
1244150|1090443|ALLEREST PE (Oral Pill)|4-10 mg
1244154|1090443|SUDAFED PE SINUS & ALLERGY (Oral Pill)|4-10 mg
1244199||Hyaluronate (Topical)|2.50%
1244205||Diphtheria toxoid vaccine, inactivated/Tetanus toxoid vaccine, inactivated (Injectable)|50-10 unt/ml
1244214||Budesonide (Oral Pill)|3 mg
1244215|1244214|ENTOCORT (Oral Pill)|3 mg
1244233||Methohexital (Injectable)|50 mg/ml
1244523||Brompheniramine/Phenylephrine (Oral Liquid)|6-10 mg/5ml
1244529|1244523|VAZOBID-PD (Oral Liquid)|6-10 mg/5ml
1244553||mitoMYcin (Ophthalmic)|0.02%
1244558|1244553|MITOSOL (Ophthalmic)|0.02%
1244611||Tafluprost (Ophthalmic)|0.00%
1244616|1244611|ZIOPTAN (Ophthalmic)|0.00%
1244632|810096|AMETHIA LO 91 DAY (Pack)|mixed
1244634||Betamethasone (Topical)|0.12%
1244636|1244634|LUXIQ (Topical)|0.12%
1244638|1244233|BREVITAL (Injectable)|50 mg/ml
1244675||guaiFENesin/Pseudoephedrine XR (Oral Pill)|1,200-120 mg
1244695||guaiFENesin/Pseudoephedrine XR (Oral Pill)|600-120 mg
1244729|582808|CANK-OXIDE (Mucosal)|10%
1244908|1095224|FEMCON FE 28 DAY (Pack)|mixed
1244921|996998|M-END PE (Oral Liquid)|1.33-6.35-3.33 mg/5ml
1244925||Calcium Carbonate/Cholecalciferol/Vitamin K (Chewable)|1,250-500-0.04 var units
1244930|1244925|VIACTIV CALCIUM PLUS D (Chewable)|1,250-500-0.04 var units
1244936||Calcium Carbonate/Cholecalciferol/Vitamin K (Chewable)|1,250-100-0.04 var units
1244950||Melatonin/Pyridoxine XR (Oral Pill)|2.5-10 mg
1244951||Acetaminophen/Chlorpheniramine/Phenylephrine (Pack)|mixed
1244968||Sodium Chloride (Inhalant)|35 mg/ml
1244999|884778|PAZOL XS (Shampoo)|1-2-2%
1245001||Eltrombopag (Oral Pill)|12.5 mg
1245003|1245001|PROMACTA (Oral Pill)|12.5 mg
1245005||Coal Tar/Salicylic Acid (Shampoo)|2-5%
1245015||Vitamin B 12 (Oral Pill)|2.5 mg
1245017||Glucosamine (Oral Pill)|750 mg
1245026|1244968|HYPER-SAL (Inhalant)|35 mg/ml
1245036|1244950|MELATONEX XR (Oral Pill)|2.5-10 mg
1245168|1052760|CITROMA (Oral Liquid)|1.746 g/30ml
1245184||dimenhyDRINATE (Chewable)|25 mg
1245186|1245184|DRAMAMINE (Chewable)|25 mg
1245229||Benzalkonium/Benzocaine (Topical)|0.1-5%
1245230||Chlorhexidine (Soap)|2%
1245233||Acetaminophen/Doxylamine/Phenylephrine (Pack)|mixed
1245262||Mifepristone (Oral Pill)|300 mg
1245268|1245262|KORLYM (Oral Pill)|300 mg
1245270||Flunisolide (Inhalant)|80 mcg/puff
